user_id,search_query,search_date,results_returned,used_filters
user_03452,award winning documentaries,2025-03-03,1,0
user_06263,netflix originals,2024-11-12,63,0
user_05396,new releases,2024-03-09,88,1
user_00642,movies based on true stories,2025-05-20,32,0
user_04108,stand up comedy,2025-04-26,7,0
user_01781,netflix originals,2024-04-19,85,0
user_01079,classic movies,2024-09-05,10,0
user_01682,family movies,2024-10-03,62,0
user_03112,romantic comedies,2024-08-12,16,0
user_04503,best movies 2024,2025-09-07,74,1
user_07786,animated shows,2024-12-05,79,1
user_05594,movies like stranger things,2024-05-08,44,0
user_06743,documentaries,2025-08-02,45,1
user_07315,horror movies,2025-09-09,89,1
user_07769,comedy shows,2024-06-30,16,0
user_00512,war movies,2024-01-28,93,0
user_06276,animated shows,2025-11-23,28,0
user_08095,korean drama,2024-10-31,40,0
user_07553,short episodes under 30 minutes,2025-10-16,79,0
user_08636,netflix originals,2025-05-19,50,0
user_00378,new releases,2024-08-13,82,0
user_03290,action movies,2025-05-28,17,1
user_01519,superhero movies,2024-12-03,17,1
user_09588,stand up comedy,2025-06-20,67,1
user_03527,shows with strong female leads,2025-08-07,37,0
user_07296,music documentaries,2024-02-26,95,0
user_05531,animated shows,2025-06-18,58,0
user_03281,christmas movies,2025-04-25,57,0
user_02006,new releases,2024-12-21,48,0
user_03108,netflix originals,2024-06-15,100,0
user_05641,movies based on true stories,2024-08-04,88,0
user_09675,war movies,2024-06-30,73,0
user_03271,biographies,2024-05-06,74,0
user_05974,comedy shows,2025-08-05,80,0
user_02782,korean drama,2024-02-13,91,0
user_08755,animated shows,2025-09-17,19,0
user_00843,sci-fi,2025-09-30,61,1
user_02721,trending now,2025-06-02,15,1
user_04350,new releases,2025-09-06,67,0
user_06479,cooking shows,2024-08-25,56,0
user_01490,superhero movies,2025-05-23,12,0
user_04737,series with only one season,2024-03-11,80,0
user_09423,true crime,2024-05-06,75,0
user_08487,netflix originals,2024-04-27,42,0
user_02280,animated shows,2024-03-02,75,0
user_09971,trending now,2025-08-10,49,1
user_04352,halloween movies,2025-10-30,34,1
user_01599,romantic comedies,2025-11-06,21,0
user_00927,thriller series,2025-11-13,16,0
user_09465,family movies,2025-03-18,4,0
user_05056,trending now,2025-06-04,11,1
user_06499,action movies,2024-06-19,46,1
user_08893,cooking shows,2025-03-08,68,1
user_01363,family movies,2024-06-23,64,0
user_03529,stand up comedy,2024-05-23,4,1
user_06608,halloween movies,2025-06-26,15,0
user_00577,family movies,2024-08-10,72,0
user_05305,best movies 2024,2024-08-02,51,0
user_02731,classic movies,2024-04-08,38,1
user_03990,biographies,2024-05-10,4,0
user_09380,romantic comedies,2025-02-27,86,1
user_08198,trending now,2025-07-28,76,0
user_05741,best movies 2024,2024-01-10,13,1
user_06414,horror movies,2025-09-18,43,0
user_08451,animated shows,2024-05-23,0,0
user_07106,music documentaries,2025-02-23,75,1
user_05738,horror movies,2024-01-09,17,1
user_07229,cooking shows,2024-10-31,29,1
user_00536,biographies,2025-08-31,36,0
user_07135,korean drama,2024-08-12,91,0
user_09119,cooking shows,2025-02-24,35,0
user_06263,superhero movies,2024-06-29,46,0
user_04559,netflix originals,2025-11-07,68,0
user_05241,romantic comedies,2024-07-14,77,1
user_09313,netflix originals,2025-02-09,65,0
user_00018,biographies,2024-01-05,82,1
user_02227,comedy shows,2024-04-16,64,0
user_04619,horror movies,2025-06-18,93,0
user_06937,romantic comedies,2025-01-27,57,0
user_05460,cooking shows,2025-03-01,62,1
user_02471,classic movies,2025-05-15,77,0
user_03528,family movies,2025-10-11,75,0
user_02376,cooking shows,2025-08-06,62,0
user_05285,christmas movies,2025-02-23,52,0
user_08754,comedy shows,2024-12-03,22,1
user_06073,christmas movies,2025-11-04,84,0
user_00325,trending now,2024-09-17,33,0
user_06265,korean drama,2025-09-29,40,0
user_05160,music documentaries,2025-04-21,35,0
user_06355,family movies,2025-08-11,82,0
user_08125,netflix originals,2024-11-30,12,0
user_04863,music documentaries,2025-01-30,0,0
user_04464,travel documentaries,2025-01-06,56,1
user_04674,korean drama,2024-12-13,15,0
user_00556,shows with strong female leads,2025-08-24,13,0
user_09684,korean drama,2025-07-05,84,0
user_06267,war movies,2025-12-06,54,0
user_07465,comedy shows,2024-02-16,44,1
user_06078,travel documentaries,2025-07-10,81,0
user_04551,classic movies,2025-11-06,78,0
user_03410,trending now,2025-07-01,16,0
user_07133,cooking shows,2024-10-06,17,0
user_09870,stand up comedy,2024-12-15,71,0
user_04600,christmas movies,2025-02-04,50,1
user_04460,halloween movies,2024-06-12,80,0
user_02760,stand up comedy,2024-08-18,93,0
user_03360,war movies,2024-10-11,47,0
user_01646,horror movies,2025-06-06,37,0
user_04147,romantic comedies,2024-10-24,85,0
user_06534,action movies,2025-11-12,53,0
user_08943,trending now,2025-11-14,54,0
user_05411,animated shows,2024-05-07,28,1
user_09643,cooking shows,2024-02-12,53,0
user_08318,drama series,2025-07-28,10,1
user_08294,travel documentaries,2024-11-04,6,0
user_07053,action movies,2025-10-23,50,0
user_00882,romantic comedies,2025-11-25,70,1
user_05553,war movies,2024-05-06,9,1
user_03102,war movies,2024-02-12,23,0
user_07842,cooking shows,2025-07-10,46,1
user_04998,biographies,2025-01-24,4,0
user_06429,romantic comedies,2025-09-09,30,0
user_03690,superhero movies,2025-04-26,49,0
user_01372,documentaries,2024-03-06,90,0
user_02498,cooking shows,2025-04-08,79,0
user_09458,animated shows,2025-03-15,100,0
user_09865,cooking shows,2024-12-18,50,0
user_06331,romantic comedies,2025-04-16,89,0
user_05979,travel documentaries,2025-05-09,1,1
user_00503,netflix originals,2025-06-04,38,0
user_01415,stand up comedy,2024-01-11,89,0
user_02833,stand up comedy,2025-12-03,27,1
user_08364,true crime,2025-02-08,9,0
user_08998,christmas movies,2024-12-31,32,1
user_08773,new releases,2025-02-26,89,0
user_09854,true crime,2024-02-04,8,0
user_06052,travel documentaries,2025-05-10,13,1
user_01760,thriller series,2025-02-15,62,0
user_00132,drama series,2024-02-05,86,0
user_01142,classic movies,2024-11-11,58,0
user_06071,romantic comedies,2025-05-29,46,0
user_07864,stand up comedy,2025-10-15,94,0
user_05865,trending now,2024-04-04,7,1
user_03193,animated shows,2025-09-18,14,1
user_02121,shows with strong female leads,2025-04-13,82,1
user_02690,comedy shows,2024-10-09,70,0
user_06488,war movies,2024-12-21,42,0
user_07832,family movies,2025-10-03,6,1
user_00042,halloween movies,2025-04-14,5,0
user_03698,drama series,2025-05-15,67,0
user_03421,war movies,2025-05-11,27,1
user_08239,family movies,2024-07-30,65,1
user_09018,netflix originals,2025-04-16,61,0
user_05419,stand up comedy,2025-11-04,35,0
user_05342,horror movies,2025-07-14,58,0
user_07050,biographies,2025-08-18,28,1
user_07728,korean drama,2025-04-24,29,0
user_05408,korean drama,2024-10-07,60,1
user_06478,biographies,2024-10-23,75,0
user_02342,biographies,2025-01-19,79,0
user_04886,war movies,2025-11-20,71,1
user_08991,war movies,2024-11-27,81,1
user_09187,romantic comedies,2024-01-28,53,0
user_01084,korean drama,2024-05-23,35,0
user_02884,action movies,2025-05-16,87,0
user_00016,comedy shows,2024-07-26,73,0
user_05200,superhero movies,2025-08-10,89,0
user_09261,halloween movies,2025-11-09,6,1
user_02319,romantic comedies,2024-02-13,52,1
user_08302,drama series,2024-06-21,59,0
user_00295,drama series,2024-02-07,94,1
user_00430,action movies,2024-09-19,67,0
user_02038,drama series,2024-05-18,85,0
user_01419,superhero movies,2025-12-08,5,0
user_06263,action movies,2025-02-07,82,0
user_05479,drama series,2025-04-29,2,1
user_00223,halloween movies,2024-06-01,25,0
user_07648,true crime,2024-01-11,30,0
user_03543,comedy shows,2024-09-28,10,0
user_08152,sci-fi,2024-09-18,3,0
user_09435,drama series,2025-04-27,4,0
user_03648,documentaries,2024-02-20,1,1
user_04378,sci-fi,2024-07-01,56,0
user_04061,horror movies,2025-11-14,82,0
user_05545,halloween movies,2025-04-13,72,1
user_07583,netflix originals,2025-01-20,49,0
user_05424,war movies,2025-10-18,33,0
user_06075,true crime,2025-05-11,83,0
user_03780,christmas movies,2025-11-10,28,0
user_06797,music documentaries,2025-06-28,10,0
user_02384,comedy shows,2025-10-07,33,0
user_07848,true crime,2024-11-27,57,1
user_02795,comedy shows,2025-02-23,1,0
user_08106,superhero movies,2024-07-10,53,1
user_02418,trending now,2025-09-06,46,1
user_02930,classic movies,2025-11-06,38,1
user_07252,war movies,2025-07-08,45,0
user_04978,horror movies,2024-11-04,69,1
user_03651,war movies,2024-12-12,37,0
user_05379,biographies,2024-06-07,39,0
user_04234,movies like stranger things,2025-03-18,82,1
user_08636,classic movies,2024-06-26,4,0
user_08273,superhero movies,2024-12-30,20,0
user_04960,documentaries,2024-04-13,61,0
user_06374,korean drama,2025-03-24,98,1
user_07737,movies like stranger things,2025-03-18,88,0
user_03207,comedy shows,2025-12-22,81,0
user_07747,horror movies,2025-03-21,82,1
user_09555,christmas movies,2024-04-20,97,1
user_01057,stand up comedy,2024-12-25,65,1
user_09859,christmas movies,2024-04-24,82,0
user_04442,drama series,2025-08-14,69,0
user_00427,thriller series,2025-04-14,58,1
user_06464,netflix originals,2024-06-18,14,0
user_09396,trending now,2024-05-10,58,0
user_03780,true crime,2024-11-25,19,0
user_03399,thriller series,2025-02-14,23,0
user_06046,trending now,2024-01-20,41,0
user_03737,true crime,2025-12-13,2,0
user_02032,romantic comedies,2024-03-28,14,1
user_04054,comedy shows,2025-01-17,97,0
user_05722,travel documentaries,2025-01-31,29,0
user_03468,thriller series,2025-09-15,56,0
user_03675,true crime,2025-06-11,22,0
user_03096,family movies,2025-02-12,82,0
user_01245,shows with strong female leads,2024-04-22,3,0
user_05679,horror movies,2024-05-11,14,0
user_06452,true crime,2025-01-21,66,0
user_04721,travel documentaries,2025-09-16,67,1
user_06401,drama series,2025-02-05,92,0
user_08093,sci-fi,2025-04-26,31,0
user_02797,drama series,2024-08-05,67,1
user_00074,movies like stranger things,2024-09-02,5,0
user_04929,christmas movies,2025-12-30,86,1
user_01738,horror movies,2024-04-11,53,1
user_05300,superhero movies,2024-12-16,40,1
user_07568,netflix originals,2025-10-16,98,0
user_00368,true crime,2025-03-19,77,0
user_06805,netflix originals,2024-10-25,28,0
user_07996,music documentaries,2024-06-08,96,0
user_06898,halloween movies,2024-09-20,34,0
user_06676,trending now,2024-03-11,74,0
user_06844,movies like stranger things,2025-08-16,13,0
user_03397,christmas movies,2025-06-07,24,0
user_08793,new releases,2025-06-16,8,1
user_04678,trending now,2024-10-18,49,0
user_02390,classic movies,2024-10-04,53,0
user_09863,thriller series,2024-04-18,100,0
user_06246,biographies,2025-01-20,41,1
user_06093,action movies,2024-11-20,66,1
user_08898,drama series,2025-05-31,9,1
user_04038,animated shows,2024-04-25,56,0
user_02074,sci-fi,2025-12-31,36,1
user_05938,music documentaries,2024-01-30,99,1
user_07198,new releases,2025-02-20,66,0
user_06899,true crime,2025-02-19,3,0
user_06307,war movies,2025-10-13,49,0
user_05883,cooking shows,2024-05-09,45,1
user_06193,travel documentaries,2025-03-15,73,1
user_04671,animated shows,2024-11-27,25,0
user_08093,sci-fi,2025-09-09,18,0
user_00621,documentaries,2025-03-01,64,0
user_00456,korean drama,2024-09-17,85,1
user_07472,trending now,2024-09-03,11,1
user_00244,action movies,2024-03-07,25,0
user_01470,horror movies,2024-05-12,24,0
user_07616,sci-fi,2024-12-12,44,0
user_06770,comedy shows,2025-08-27,32,0
user_08198,biographies,2024-12-07,43,1
user_05210,classic movies,2024-01-01,95,1
user_02309,animated shows,2024-02-14,33,0
user_04320,music documentaries,2024-04-24,21,0
user_05577,stand up comedy,2024-09-19,32,0
user_04690,netflix originals,2024-09-25,18,0
user_02046,family movies,2025-02-25,17,0
user_00920,drama series,2024-10-31,35,0
user_01155,animated shows,2025-06-25,86,0
user_00038,stand up comedy,2025-04-18,87,0
user_06174,documentaries,2025-10-23,45,0
user_04481,family movies,2024-01-18,89,1
user_05337,halloween movies,2025-01-08,47,1
user_07951,war movies,2025-11-18,39,0
user_03691,new releases,2024-06-01,9,0
user_04132,animated shows,2024-12-23,39,0
user_01873,best movies 2024,2025-05-08,57,0
user_01602,korean drama,2025-02-28,34,0
user_02281,travel documentaries,2025-09-14,51,0
user_05247,cooking shows,2025-06-14,89,1
user_09127,biographies,2025-02-24,29,1
user_04326,family movies,2024-01-01,85,0
user_03349,comedy shows,2025-04-24,5,0
user_06543,horror movies,2025-01-30,54,0
user_07508,family movies,2025-12-07,14,0
user_05839,trending now,2025-08-14,38,0
user_02188,romantic comedies,2024-04-18,57,1
user_09857,cooking shows,2025-03-31,79,1
user_03247,short episodes under 30 minutes,2024-03-27,87,0
user_04994,movies like stranger things,2024-09-11,28,0
user_00724,classic movies,2025-07-23,39,0
user_08029,travel documentaries,2024-01-10,77,0
user_01356,sci-fi,2024-02-12,85,1
user_00147,stand up comedy,2025-03-24,89,0
user_09434,horror movies,2025-08-10,37,0
user_00970,stand up comedy,2024-12-14,82,0
user_09608,comedy shows,2025-08-12,84,1
user_00319,short episodes under 30 minutes,2025-09-07,72,0
user_07246,music documentaries,2025-05-05,75,0
user_03797,movies like stranger things,2025-12-02,15,0
user_03284,halloween movies,2024-01-17,92,0
user_06122,true crime,2024-09-17,100,0
user_00751,trending now,2025-09-01,87,0
user_06536,cooking shows,2024-01-10,44,0
user_03696,romantic comedies,2025-12-23,48,1
user_07354,shows with strong female leads,2024-09-17,88,0
user_07580,sci-fi,2025-07-18,5,0
user_00010,thriller series,2024-06-30,22,0
user_04763,short episodes under 30 minutes,2024-05-17,100,0
user_00181,drama series,2025-11-12,6,0
user_04026,christmas movies,2024-03-12,1,0
user_08356,sci-fi,2024-07-12,42,0
user_08607,award winning documentaries,2024-05-11,62,0
user_06794,cooking shows,2024-03-18,23,0
user_04225,comedy shows,2025-05-15,56,0
user_09240,shows with strong female leads,2025-04-24,40,0
user_09470,korean drama,2024-06-02,31,0
user_03775,travel documentaries,2025-02-04,90,0
user_04393,horror movies,2025-07-11,35,1
user_06414,horror movies,2024-11-18,15,0
user_04277,movies based on true stories,2025-05-09,6,1
user_02655,true crime,2025-11-11,99,0
user_07484,comedy shows,2024-07-23,35,0
user_03676,family movies,2024-05-07,61,0
user_06749,cooking shows,2024-07-07,73,0
user_05419,romantic comedies,2025-10-11,71,0
user_06255,biographies,2024-10-31,12,0
user_09255,drama series,2025-10-26,30,0
user_08262,travel documentaries,2025-01-27,25,0
user_02505,best movies 2024,2025-10-29,59,1
user_01423,superhero movies,2024-10-27,37,1
user_08967,thriller series,2024-11-30,25,0
user_03252,shows with strong female leads,2025-11-30,55,0
user_02463,animated shows,2025-03-29,51,0
user_02456,christmas movies,2025-02-24,0,0
user_03675,netflix originals,2024-12-26,23,0
user_00245,war movies,2024-01-04,0,0
user_06871,documentaries,2024-05-02,32,0
user_06329,war movies,2024-07-11,19,0
user_07070,superhero movies,2024-07-26,65,0
user_00120,war movies,2024-03-17,51,0
user_09331,horror movies,2025-05-18,86,0
user_08715,animated shows,2024-03-03,73,0
user_07028,war movies,2024-01-09,76,0
user_04971,trending now,2025-01-11,14,1
user_09722,music documentaries,2025-08-23,41,1
user_04649,trending now,2024-06-23,33,0
user_05852,biographies,2025-08-06,9,0
user_05520,new releases,2025-09-22,35,1
user_02516,netflix originals,2025-01-01,78,0
user_09573,horror movies,2025-03-20,7,0
user_02735,family movies,2025-01-31,1,0
user_03514,drama series,2024-12-02,23,1
user_00325,new releases,2025-06-17,25,0
user_05208,christmas movies,2025-11-21,73,1
user_05485,cooking shows,2025-06-21,80,0
user_01555,drama series,2024-02-20,46,0
user_00283,animated shows,2025-01-15,99,0
user_06747,thriller series,2024-09-29,51,0
user_02143,superhero movies,2024-07-21,54,0
user_09238,award winning documentaries,2024-05-26,12,0
user_09363,shows with strong female leads,2025-06-22,52,0
user_08309,award winning documentaries,2024-08-19,63,0
user_04069,action movies,2024-07-15,6,1
user_07946,best movies 2024,2024-03-23,58,0
user_04496,netflix originals,2025-12-17,36,0
user_07037,stand up comedy,2025-08-19,9,1
user_03699,best movies 2024,2025-08-10,24,1
user_00207,best movies 2024,2024-01-07,52,0
user_01233,award winning documentaries,2025-01-18,98,0
user_08766,animated shows,2025-01-04,82,0
user_04564,netflix originals,2024-05-26,43,0
user_02521,documentaries,2024-04-30,83,1
user_05291,short episodes under 30 minutes,2024-12-27,69,0
user_07355,thriller series,2024-06-19,11,0
user_04684,comedy shows,2025-01-03,62,0
