user_id,movie_id,recommendation_date,recommendation_type,recommendation_score,position_in_list
user_06909,movie_0888,2025-05-13,personalized,0.563,11
user_04492,movie_0214,2025-09-10,new_releases,0.923,16
user_04823,movie_0545,2024-07-17,new_releases,0.679,14
user_08064,movie_0216,2025-06-02,new_releases,0.491,19
user_07538,movie_0486,2024-08-26,personalized,0.239,14
user_00238,movie_0702,2024-04-21,new_releases,0.747,19
user_05384,movie_0931,2025-08-13,similar_users,0.372,7
user_09648,movie_0378,2025-06-29,new_releases,0.822,4
user_08075,movie_0827,2025-10-20,new_releases,0.152,11
user_02965,movie_0877,2025-03-15,personalized,,1
user_05013,movie_0858,2024-12-01,similar_users,0.642,4
user_03655,movie_0420,2024-10-01,personalized,0.26,6
user_06969,movie_0945,2025-07-07,personalized,0.599,7
user_09117,movie_0039,2024-01-21,new_releases,0.698,3
user_01969,movie_0715,2024-08-31,similar_users,0.232,2
user_02373,movie_0683,2024-08-03,personalized,0.994,11
user_07403,movie_0415,2024-05-28,genre_based,0.939,15
user_01467,movie_0929,2024-12-04,genre_based,0.958,20
user_01171,movie_0652,2024-02-01,similar_users,0.908,14
user_01577,movie_0561,2025-08-29,trending,0.152,6
user_06585,movie_0664,2024-06-12,new_releases,0.304,15
user_00649,movie_0779,2024-09-09,new_releases,0.679,17
user_04750,movie_0366,2024-01-30,genre_based,0.641,7
user_05091,movie_0160,2024-11-01,similar_users,0.329,19
user_06558,movie_0921,2025-05-20,trending,0.868,10
user_03840,movie_0366,2024-12-10,similar_users,0.351,13
user_08440,movie_0389,2024-09-17,genre_based,0.305,12
user_04007,movie_0135,2025-05-20,genre_based,0.903,14
user_03044,movie_0415,2024-05-22,new_releases,0.548,12
user_03978,movie_0911,2025-09-21,similar_users,0.94,16
user_04919,movie_0855,2024-08-27,similar_users,0.383,15
user_03042,movie_0418,2025-02-22,trending,0.966,10
user_07122,movie_0682,2024-03-09,personalized,0.713,10
user_04557,movie_0568,2025-08-09,similar_users,0.553,12
user_08630,movie_0997,2025-04-29,new_releases,0.704,7
user_01722,movie_0283,2025-08-04,trending,,6
user_08238,movie_0252,2024-10-30,personalized,0.765,9
user_05851,movie_0381,2024-09-13,genre_based,0.581,7
user_09345,movie_0582,2025-01-08,trending,0.31,13
user_00673,movie_0793,2024-02-09,new_releases,0.352,7
user_06906,movie_0841,2025-11-09,trending,0.146,2
user_00283,movie_0340,2024-07-31,personalized,,3
user_03245,movie_0729,2024-10-08,trending,0.83,19
user_04414,movie_0200,2024-01-23,similar_users,0.294,20
user_07106,movie_0829,2024-01-17,new_releases,0.867,15
user_06791,movie_0278,2024-05-19,trending,,12
user_08808,movie_0754,2024-10-03,trending,0.645,10
user_03724,movie_0662,2024-08-01,genre_based,,17
user_05968,movie_0246,2025-07-24,personalized,0.386,14
user_01374,movie_0954,2025-08-24,trending,0.378,19
user_04984,movie_0569,2025-01-03,trending,0.522,20
user_07007,movie_0529,2024-09-02,genre_based,0.197,7
user_06333,movie_0964,2024-09-07,genre_based,0.659,15
user_09034,movie_0375,2024-11-03,genre_based,0.933,7
user_03292,movie_0323,2024-06-16,trending,0.266,8
user_03208,movie_0901,2024-10-29,new_releases,0.586,2
user_00411,movie_0422,2025-06-19,personalized,0.125,5
user_00391,movie_0071,2025-06-02,personalized,0.906,3
user_01074,movie_0728,2025-08-20,genre_based,0.2,12
user_09135,movie_0292,2025-12-25,trending,0.879,20
user_05624,movie_0265,2025-12-08,trending,0.827,4
user_08236,movie_0755,2024-03-02,personalized,,8
user_00614,movie_0482,2024-11-17,new_releases,0.264,18
user_08778,movie_0920,2024-08-04,new_releases,0.451,7
user_08636,movie_0455,2025-06-14,new_releases,0.278,17
user_06980,movie_0784,2024-09-06,personalized,0.209,2
user_04241,movie_0395,2025-07-13,similar_users,0.961,3
user_02182,movie_0154,2025-12-02,new_releases,,12
user_03686,movie_0758,2024-03-23,genre_based,0.297,9
user_08273,movie_0707,2024-03-15,trending,0.744,3
user_05354,movie_0406,2025-10-17,trending,,19
user_02246,movie_0614,2024-07-19,personalized,0.843,7
user_02790,movie_0885,2025-03-19,genre_based,0.542,2
user_01550,movie_0129,2025-08-01,genre_based,0.824,3
user_02595,movie_0030,2025-08-09,new_releases,0.146,18
user_05174,movie_0848,2025-02-21,personalized,,13
user_09302,movie_0184,2024-11-24,trending,0.525,18
user_00912,movie_0825,2025-10-01,genre_based,0.372,18
user_04188,movie_0902,2024-05-07,genre_based,0.827,3
user_03542,movie_0165,2025-11-10,similar_users,0.417,7
user_09734,movie_0040,2024-08-20,new_releases,0.504,13
user_02718,movie_0237,2024-04-21,genre_based,0.336,11
user_09761,movie_0026,2024-11-21,trending,,18
user_06872,movie_0230,2024-10-10,personalized,0.168,17
user_00590,movie_0923,2025-07-02,new_releases,0.577,5
user_01991,movie_0473,2024-06-07,similar_users,0.873,10
user_09193,movie_0634,2025-03-08,trending,0.276,9
user_06135,movie_0701,2025-12-28,new_releases,0.148,15
user_05054,movie_0163,2024-10-27,similar_users,0.802,9
user_09515,movie_0004,2025-05-25,similar_users,0.263,17
user_08840,movie_0319,2024-02-06,genre_based,0.533,16
user_09862,movie_0592,2024-06-18,new_releases,0.252,11
user_03613,movie_0353,2025-04-19,similar_users,0.902,2
user_05889,movie_0208,2025-11-01,personalized,0.276,4
user_04419,movie_0362,2024-03-03,genre_based,0.296,9
user_01092,movie_0024,2024-07-23,similar_users,0.939,12
user_05841,movie_0796,2024-01-11,new_releases,0.722,19
user_04121,movie_0374,2024-11-18,trending,0.193,11
user_01162,movie_0219,2024-02-09,similar_users,0.372,18
user_08932,movie_0200,2025-01-03,trending,,7
user_04653,movie_0875,2025-08-13,genre_based,0.256,20
user_04314,movie_0780,2025-02-12,personalized,0.988,19
user_01317,movie_0282,2024-07-28,trending,0.396,20
user_04061,movie_0109,2025-06-29,personalized,0.392,8
user_00037,movie_0984,2025-02-10,genre_based,0.411,4
user_05685,movie_0285,2025-11-21,new_releases,0.437,12
user_07221,movie_0504,2024-06-06,genre_based,0.599,4
user_06912,movie_0752,2025-06-14,new_releases,0.723,15
user_06803,movie_0683,2024-11-25,trending,0.454,11
user_01838,movie_0856,2025-07-26,similar_users,0.315,5
user_03998,movie_0692,2024-09-10,trending,0.338,16
user_04152,movie_0831,2024-01-09,similar_users,0.273,19
user_06967,movie_0749,2024-03-05,personalized,,15
user_08568,movie_0070,2024-01-04,genre_based,0.837,12
user_03978,movie_0187,2024-01-27,personalized,0.395,4
user_05681,movie_0095,2025-06-03,similar_users,0.267,4
user_09674,movie_0671,2024-07-03,new_releases,0.323,9
user_01845,movie_0584,2024-06-16,similar_users,0.844,2
user_07824,movie_0007,2024-09-21,personalized,0.839,12
user_06565,movie_0351,2024-10-29,personalized,0.829,19
user_04167,movie_0890,2025-01-02,genre_based,0.428,17
user_05105,movie_0801,2025-05-20,trending,0.989,5
user_03121,movie_0163,2025-10-20,new_releases,0.849,12
user_06991,movie_0465,2024-12-22,personalized,0.446,11
user_01069,movie_0828,2024-03-20,personalized,0.679,19
user_02661,movie_0333,2025-08-30,similar_users,0.466,13
user_02797,movie_0156,2025-08-24,genre_based,0.345,5
user_08110,movie_0382,2024-09-17,personalized,0.587,2
user_09605,movie_0084,2024-11-17,genre_based,0.95,2
user_04889,movie_0968,2025-03-22,trending,0.641,10
user_09970,movie_0881,2024-12-18,trending,0.655,11
user_06180,movie_0361,2024-09-01,trending,0.802,3
user_01734,movie_0636,2025-06-11,trending,0.462,10
user_01231,movie_0413,2025-09-25,new_releases,0.87,5
user_05879,movie_0490,2024-07-05,personalized,0.209,8
user_08981,movie_0017,2025-03-13,genre_based,0.755,1
user_01957,movie_0302,2025-10-26,genre_based,0.341,8
user_00024,movie_0595,2025-02-13,new_releases,0.128,8
user_07175,movie_0490,2025-10-28,new_releases,0.398,14
user_09095,movie_0189,2024-03-19,similar_users,0.259,16
user_02093,movie_0611,2024-10-27,trending,0.833,12
user_05614,movie_0901,2024-09-19,genre_based,0.279,2
user_00150,movie_0147,2024-02-16,trending,0.46,8
user_04735,movie_0005,2025-11-03,trending,0.803,2
user_04785,movie_0246,2024-10-25,trending,0.892,8
user_09737,movie_0448,2024-08-06,trending,0.732,8
user_07454,movie_0216,2024-10-04,personalized,0.581,15
user_03508,movie_0465,2025-09-26,genre_based,0.714,9
user_01920,movie_0379,2024-09-24,trending,0.468,7
user_08523,movie_0221,2024-06-11,genre_based,0.392,3
user_09194,movie_0859,2024-11-14,trending,0.144,20
user_09367,movie_0243,2025-11-29,genre_based,0.593,8
user_04641,movie_0306,2024-08-27,new_releases,0.574,4
user_05086,movie_0252,2024-12-12,new_releases,0.407,5
user_08523,movie_0084,2025-05-24,trending,0.579,7
user_06881,movie_0190,2024-05-17,personalized,0.877,13
user_04930,movie_0102,2025-09-07,personalized,0.43,9
user_07912,movie_0661,2025-04-08,personalized,0.127,13
user_08727,movie_0599,2024-09-28,trending,0.298,3
user_00141,movie_0125,2024-10-28,new_releases,0.484,6
user_00176,movie_0193,2025-05-22,personalized,0.513,7
user_04590,movie_0543,2024-05-15,new_releases,0.611,20
user_00655,movie_0616,2025-10-05,new_releases,0.922,9
user_06393,movie_0172,2025-06-01,new_releases,0.85,2
user_01210,movie_0933,2024-04-17,new_releases,0.217,20
user_03179,movie_0593,2025-07-19,trending,0.896,5
user_05241,movie_0350,2025-07-04,similar_users,0.392,16
user_08686,movie_0382,2024-12-26,personalized,0.254,14
user_04974,movie_0829,2024-04-19,trending,0.451,4
user_00979,movie_0385,2025-10-26,new_releases,0.566,15
user_09121,movie_0434,2024-02-22,genre_based,0.263,1
user_01074,movie_0669,2025-01-31,new_releases,0.817,16
user_00502,movie_0417,2025-03-17,personalized,0.97,10
user_06079,movie_0148,2024-09-10,similar_users,,3
user_01312,movie_0530,2025-11-27,similar_users,0.795,7
user_05840,movie_0377,2025-04-10,similar_users,0.696,13
user_04522,movie_0124,2025-08-01,new_releases,0.441,5
user_07262,movie_0061,2025-04-22,new_releases,0.756,14
user_06871,movie_0352,2024-12-14,similar_users,0.955,10
user_05154,movie_0686,2025-06-26,trending,,15
user_04257,movie_0254,2025-05-16,trending,0.736,6
user_03297,movie_0223,2025-12-20,personalized,0.17,16
user_02805,movie_0806,2024-03-11,personalized,0.317,8
user_03156,movie_0626,2024-04-13,genre_based,0.829,14
user_07855,movie_0012,2024-03-12,personalized,0.548,6
user_04612,movie_0538,2025-08-08,new_releases,0.728,6
user_09262,movie_0145,2024-07-06,similar_users,0.864,13
user_08128,movie_0725,2024-02-13,personalized,0.438,9
user_03612,movie_0952,2025-03-13,trending,0.412,4
user_07170,movie_0729,2024-06-26,personalized,0.449,9
user_05947,movie_0655,2024-10-26,personalized,0.362,4
user_07720,movie_0331,2025-03-29,new_releases,0.61,10
user_03431,movie_0329,2024-03-31,genre_based,0.561,12
user_05466,movie_0311,2025-12-13,new_releases,0.957,1
user_07357,movie_0323,2024-03-14,trending,,19
user_00031,movie_0806,2024-03-29,similar_users,0.868,18
user_06128,movie_0834,2025-01-22,personalized,,19
user_00110,movie_0289,2025-07-27,personalized,0.219,14
user_08282,movie_0771,2025-04-02,similar_users,0.401,6
user_04277,movie_0114,2024-01-30,genre_based,,18
user_02418,movie_0946,2025-10-07,personalized,0.21,17
user_03251,movie_0468,2025-05-04,new_releases,0.391,20
user_09768,movie_0349,2025-12-27,new_releases,0.916,6
user_08212,movie_0365,2025-02-12,similar_users,0.704,1
user_08642,movie_0302,2024-01-10,personalized,0.605,13
user_08762,movie_0924,2025-05-14,personalized,0.16,4
user_03572,movie_0749,2025-11-21,genre_based,,10
user_02632,movie_0547,2024-01-22,new_releases,0.901,7
user_07923,movie_0180,2025-09-17,trending,0.462,11
user_08246,movie_0917,2025-05-25,personalized,0.475,20
user_00972,movie_0985,2024-07-11,personalized,0.121,15
user_05960,movie_0869,2024-03-06,genre_based,0.402,7
user_02407,movie_0838,2025-11-07,personalized,,9
user_03670,movie_0611,2025-06-13,trending,,16
user_02835,movie_0538,2025-05-18,similar_users,0.865,19
user_00567,movie_0996,2025-03-30,new_releases,0.748,6
user_05615,movie_0448,2024-09-23,new_releases,0.621,2
user_05481,movie_0749,2025-06-21,trending,0.885,17
user_04024,movie_0347,2025-07-21,new_releases,0.335,20
user_05481,movie_0070,2025-06-15,genre_based,,5
user_06529,movie_0899,2025-12-21,new_releases,0.118,10
user_03933,movie_0873,2024-04-19,similar_users,0.293,16
user_05217,movie_0626,2025-04-28,trending,0.364,8
user_01980,movie_0735,2024-07-28,personalized,,3
user_02368,movie_0609,2024-12-17,trending,0.889,18
user_05402,movie_0379,2025-02-24,personalized,0.813,12
user_05199,movie_0956,2025-06-20,trending,0.559,8
user_01850,movie_0557,2024-02-29,genre_based,0.631,12
user_09062,movie_0927,2024-06-12,trending,0.235,7
user_03895,movie_0855,2024-07-13,new_releases,0.102,20
user_04684,movie_0353,2025-12-20,personalized,0.138,8
user_05170,movie_0812,2024-10-09,personalized,0.284,11
user_03984,movie_0032,2025-01-19,personalized,0.245,17
user_06784,movie_0278,2024-03-05,trending,0.354,11
user_02492,movie_0648,2024-05-15,genre_based,,16
user_02657,movie_0596,2024-09-23,similar_users,0.65,6
user_00538,movie_0043,2025-05-16,new_releases,0.11,8
user_02696,movie_0751,2025-08-02,similar_users,0.979,8
user_08167,movie_0187,2025-10-11,new_releases,0.212,6
user_03282,movie_0270,2024-12-06,genre_based,,10
user_04706,movie_0677,2025-05-12,personalized,0.189,5
user_05406,movie_0490,2024-11-09,personalized,0.657,3
user_04628,movie_0578,2025-02-12,new_releases,0.89,14
user_04902,movie_0406,2024-02-16,genre_based,0.869,4
user_05094,movie_0780,2024-02-24,genre_based,0.267,14
user_00247,movie_0456,2025-03-17,new_releases,0.797,20
user_09915,movie_0191,2025-04-13,genre_based,0.358,3
user_09039,movie_0535,2025-04-12,new_releases,0.269,11
user_09972,movie_0302,2025-10-10,similar_users,0.965,1
user_02688,movie_0330,2024-02-27,genre_based,0.218,9
user_09159,movie_0687,2025-03-19,new_releases,0.96,16
user_03969,movie_0114,2025-11-20,new_releases,0.317,8
user_09344,movie_0137,2024-08-27,similar_users,0.392,15
user_07695,movie_0071,2024-09-19,new_releases,0.148,12
user_04547,movie_0285,2025-01-08,similar_users,0.485,9
user_07631,movie_0655,2024-06-28,similar_users,0.129,5
user_09541,movie_0758,2025-09-20,similar_users,0.481,8
user_08319,movie_0881,2024-07-11,similar_users,0.292,18
user_04451,movie_0164,2024-05-12,genre_based,0.869,10
user_05249,movie_0367,2025-03-11,similar_users,0.612,12
user_00169,movie_0787,2025-02-25,personalized,0.21,16
user_05457,movie_0887,2025-03-17,personalized,0.242,3
user_02118,movie_0383,2025-04-16,new_releases,0.11,11
user_08262,movie_0416,2025-08-12,trending,0.49,7
user_07636,movie_0153,2024-06-15,new_releases,0.839,4
user_03428,movie_0357,2024-05-26,new_releases,0.903,14
user_09711,movie_0989,2025-11-22,similar_users,0.105,8
user_08888,movie_0941,2024-04-21,genre_based,0.961,11
user_09100,movie_0215,2024-06-29,similar_users,0.237,16
user_01498,movie_0545,2024-05-26,trending,0.147,12
user_05774,movie_0928,2024-01-27,personalized,,3
user_06926,movie_0896,2024-10-17,trending,,5
user_03113,movie_0532,2025-06-21,similar_users,0.837,16
user_05451,movie_0832,2025-02-21,personalized,0.851,2
user_07327,movie_0765,2024-10-07,personalized,0.184,20
user_05726,movie_0409,2025-03-28,similar_users,0.582,11
user_05575,movie_0964,2025-02-07,genre_based,0.653,6
user_05640,movie_0502,2024-06-24,trending,0.355,6
user_00486,movie_0272,2024-06-23,trending,0.409,11
user_09101,movie_0987,2025-03-18,trending,0.964,16
user_08652,movie_0530,2025-03-19,genre_based,0.945,16
user_03965,movie_0583,2025-05-19,personalized,0.748,11
user_09620,movie_0339,2025-05-04,personalized,0.88,8
user_04428,movie_0158,2025-02-05,trending,0.824,2
user_03812,movie_0320,2025-04-17,new_releases,0.485,1
user_05912,movie_0433,2025-03-29,trending,0.856,7
user_00890,movie_0962,2024-01-27,personalized,0.172,4
user_01852,movie_0372,2024-09-29,new_releases,0.749,9
user_09912,movie_0573,2024-01-07,new_releases,0.871,2
user_09699,movie_0816,2025-06-27,trending,0.865,15
user_01072,movie_0653,2025-01-03,personalized,0.683,3
user_07914,movie_0784,2024-06-27,new_releases,0.511,19
user_08898,movie_0262,2024-01-25,personalized,,1
user_05358,movie_0384,2025-11-29,personalized,0.571,6
user_03431,movie_0779,2024-08-20,genre_based,0.516,20
user_08719,movie_0984,2025-12-13,trending,0.85,1
user_02248,movie_0826,2025-07-08,genre_based,0.36,1
user_01638,movie_0981,2025-06-09,new_releases,0.321,1
user_05853,movie_0647,2025-08-05,similar_users,0.739,20
user_04094,movie_0160,2025-01-25,personalized,0.208,18
user_05873,movie_0177,2024-12-12,trending,,8
user_01379,movie_0222,2025-07-05,genre_based,0.98,3
user_08098,movie_0409,2025-09-25,similar_users,0.895,17
user_06499,movie_0713,2024-12-01,genre_based,0.263,19
user_08802,movie_0411,2025-09-18,trending,,4
user_00091,movie_0122,2024-11-01,similar_users,0.303,16
user_01901,movie_0913,2025-02-14,new_releases,0.428,15
user_03959,movie_0531,2024-11-20,new_releases,0.541,18
user_06400,movie_0568,2024-01-01,personalized,0.997,5
user_04923,movie_0164,2025-03-07,genre_based,0.782,11
user_04137,movie_0514,2024-03-16,personalized,0.674,3
user_07326,movie_0996,2025-08-21,genre_based,,3
user_09626,movie_0579,2025-10-04,trending,0.707,18
user_04701,movie_0779,2024-10-13,trending,0.111,8
user_07993,movie_0965,2025-01-19,similar_users,0.214,13
user_09571,movie_0289,2025-07-20,genre_based,0.625,9
user_05941,movie_0943,2024-05-29,new_releases,0.714,7
user_09568,movie_0623,2025-06-08,personalized,0.842,13
user_07945,movie_0382,2025-11-06,personalized,0.723,20
user_00834,movie_0373,2025-08-26,similar_users,0.815,19
user_03142,movie_0741,2024-12-15,personalized,0.366,5
user_00273,movie_0916,2025-09-02,new_releases,0.37,14
user_03305,movie_0429,2024-08-06,personalized,0.103,14
user_00932,movie_0985,2024-11-04,trending,0.737,20
user_03345,movie_0635,2024-02-26,genre_based,0.48,8
user_05313,movie_0489,2024-02-04,personalized,0.759,14
user_04662,movie_0948,2025-02-14,personalized,0.866,16
user_02968,movie_0567,2024-07-01,new_releases,,11
user_01488,movie_0705,2025-10-10,new_releases,0.697,8
user_04944,movie_0979,2024-09-19,personalized,0.26,12
user_03930,movie_0064,2024-05-23,trending,0.76,10
user_08112,movie_0409,2024-03-11,similar_users,0.844,16
user_00915,movie_0041,2024-12-07,new_releases,,11
user_05194,movie_0952,2025-04-16,similar_users,,3
user_02646,movie_0966,2024-03-01,personalized,0.843,17
user_03146,movie_0854,2024-09-20,trending,0.289,17
